ORDER_ID,CUSTOMER_ID,ORDER_TS,REGION,PRIORITY,PACKAGE_WEIGHT_KG,DISTANCE_KM
ORD000311,CUST00003,2026-01-10 00:21:00,WEST,STANDARD,10.61,20.8
ORD000312,CUST00982,2026-05-24 20:00:00,CENTRAL,EXPRESS,17.24,20.4
ORD000313,CUST00653,2026-02-17 18:53:00,NORTH,STANDARD,4.42,45.7
ORD000314,CUST00338,2026-04-21 19:24:00,WEST,STANDARD,2.71,25.5
ORD000315,CUST01107,2026-02-18 12:57:00,EAST,STANDARD,2.58,47.8
ORD000316,CUST00604,2026-05-31 05:39:00,CENTRAL,STANDARD,2.61,25.6
ORD000317,CUST00632,2026-05-24 03:10:00,WEST,STANDARD,22.39,32.5
ORD000318,CUST00913,2026-01-09 08:56:00,EAST,STANDARD,6.73,100.6
ORD000319,CUST00176,2026-05-02 21:09:00,EAST,EXPRESS,10.47,91.0
ORD000320,CUST00973,2026-04-15 12:13:00,SOUTH,STANDARD,2.16,108.4
ORD000321,CUST00355,2026-01-31 16:21:00,SOUTH,EXPRESS,3.33,51.4
ORD000322,CUST00138,2026-01-17 02:13:00,WEST,STANDARD,13.89,102.9
ORD000323,CUST00860,2026-01-21 17:36:00,WEST,STANDARD,14.25,70.3
ORD000324,CUST00705,2026-03-17 01:12:00,EAST,STANDARD,12.24,73.5
ORD000325,CUST00295,2026-04-23 19:09:00,CENTRAL,EXPRESS,10.16,48.1
ORD000326,CUST00042,2026-03-03 18:09:00,EAST,STANDARD,21.1,103.1
ORD000327,CUST00908,2026-05-22 03:47:00,EAST,STANDARD,10.54,77.8
ORD000328,CUST00766,2026-05-30 17:04:00,NORTH,STANDARD,4.14,38.0
ORD000329,CUST01165,2026-01-06 12:28:00,SOUTH,STANDARD,20.86,100.6
ORD000330,CUST00562,2026-03-09 07:21:00,WEST,STANDARD,15.96,15.7
ORD000331,CUST00914,2026-02-02 13:52:00,WEST,STANDARD,8.87,20.5
ORD000332,CUST01172,2026-05-23 05:07:00,SOUTH,EXPRESS,16.26,81.6
ORD000333,CUST00019,2026-03-28 13:21:00,SOUTH,EXPRESS,15.11,2.0
ORD000334,CUST00715,2026-03-25 19:23:00,EAST,STANDARD,7.69,63.0
ORD000335,CUST00016,2026-04-04 08:50:00,EAST,STANDARD,14.93,34.6
ORD000336,CUST00568,2026-02-17 18:58:00,EAST,STANDARD,13.03,29.6
ORD000337,CUST00287,2026-05-12 13:20:00,NORTH,EXPRESS,24.94,31.9
ORD000338,CUST00389,2026-03-04 17:19:00,SOUTH,EXPRESS,16.03,57.6
ORD000339,CUST00371,2026-02-23 17:33:00,NORTH,STANDARD,18.57,87.3
ORD000340,CUST00458,2026-05-16 17:30:00,EAST,STANDARD,22.19,45.2
ORD000341,CUST00964,2026-01-11 00:31:00,CENTRAL,STANDARD,15.59,57.2
ORD000342,CUST00309,2026-01-26 06:09:00,SOUTH,STANDARD,24.68,107.2
ORD000343,CUST00166,2026-03-31 00:16:00,EAST,EXPRESS,4.59,76.5
ORD000344,CUST00325,2026-03-31 08:59:00,NORTH,STANDARD,10.96,52.1
ORD000345,CUST00078,2026-04-08 10:07:00,SOUTH,EXPRESS,23.76,107.1
ORD000346,CUST00706,2026-02-27 01:33:00,SOUTH,STANDARD,12.68,37.4
ORD000347,CUST00934,2026-05-13 17:56:00,CENTRAL,STANDARD,8.58,106.7
ORD000348,CUST00827,2026-01-04 17:33:00,SOUTH,STANDARD,24.63,26.1
ORD000349,CUST00077,2026-03-10 13:14:00,EAST,EXPRESS,15.65,71.7
ORD000350,CUST00910,2026-03-11 11:21:00,NORTH,STANDARD,11.97,19.2
ORD000351,CUST01066,2026-02-19 09:32:00,CENTRAL,EXPRESS,3.6,99.8
ORD000352,CUST00410,2026-05-22 20:57:00,EAST,EXPRESS,24.33,43.6
ORD000353,CUST01123,2026-04-01 14:36:00,SOUTH,EXPRESS,12.12,28.9
ORD000354,CUST01048,2026-01-14 21:53:00,NORTH,PRIORITY,16.18,55.4
ORD000355,CUST00205,2026-05-29 06:49:00,SOUTH,EXPRESS,21.34,43.9
ORD000356,CUST00094,2026-01-03 00:15:00,SOUTH,EXPRESS,4.43,43.5
ORD000357,CUST00764,2026-05-29 14:37:00,EAST,STANDARD,10.14,115.5
ORD000358,CUST00342,2026-01-21 19:57:00,SOUTH,EXPRESS,1.65,113.2
ORD000359,CUST01166,2026-05-04 17:56:00,WEST,STANDARD,9.62,43.7
ORD000360,CUST00095,2026-01-12 18:43:00,EAST,EXPRESS,0.51,104.3
ORD000361,CUST01064,2026-04-06 11:28:00,CENTRAL,STANDARD,16.61,30.6
ORD000362,CUST00024,2026-04-28 09:03:00,SOUTH,STANDARD,11.84,60.0
ORD000363,CUST00494,2026-03-02 11:42:00,EAST,STANDARD,5.72,77.6
ORD000364,CUST00181,2026-04-01 23:47:00,WEST,STANDARD,24.52,89.7
ORD000365,CUST00074,2026-04-12 16:08:00,CENTRAL,STANDARD,2.45,72.9
ORD000366,CUST00699,2026-03-08 09:28:00,NORTH,EXPRESS,21.14,40.5
ORD000367,CUST00927,2026-01-22 00:10:00,NORTH,EXPRESS,5.7,41.6
ORD000368,CUST00288,2026-05-30 20:40:00,WEST,STANDARD,15.35,23.3
ORD000369,CUST00693,2026-01-20 20:50:00,WEST,STANDARD,15.9,81.0
ORD000370,CUST01087,2026-05-15 06:34:00,NORTH,STANDARD,10.93,70.6
ORD000371,CUST00263,2026-01-20 02:26:00,WEST,EXPRESS,15.23,39.3
ORD000372,CUST00603,2026-03-24 16:30:00,SOUTH,STANDARD,15.14,106.5
ORD000373,CUST00643,2026-05-10 20:13:00,CENTRAL,EXPRESS,5.18,75.3
ORD000374,CUST00365,2026-04-02 23:32:00,CENTRAL,EXPRESS,8.2,14.7
ORD000375,CUST01094,2026-02-22 07:14:00,WEST,EXPRESS,13.16,4.0
ORD000376,CUST00330,2026-02-22 10:14:00,EAST,STANDARD,1.74,94.3
ORD000377,CUST00210,2026-04-23 09:49:00,CENTRAL,EXPRESS,18.61,67.8
ORD000378,CUST00641,2026-04-11 18:16:00,NORTH,STANDARD,6.43,74.8
ORD000379,CUST01120,2026-05-15 16:20:00,CENTRAL,STANDARD,18.18,24.0
ORD000380,CUST01053,2026-01-22 23:27:00,WEST,STANDARD,7.12,32.4
ORD000381,CUST00956,2026-05-10 10:40:00,SOUTH,STANDARD,23.23,72.0
ORD000382,CUST00651,2026-04-06 21:29:00,SOUTH,PRIORITY,13.11,94.6
ORD000383,CUST00827,2026-01-17 23:42:00,EAST,STANDARD,5.49,40.5
ORD000384,CUST00019,2026-01-22 03:13:00,EAST,STANDARD,22.63,74.0
ORD000385,CUST00782,2026-05-26 04:40:00,NORTH,STANDARD,13.6,34.7
ORD000386,CUST00395,2026-02-28 13:28:00,CENTRAL,STANDARD,2.58,116.6
ORD000387,CUST00432,2026-05-03 06:44:00,SOUTH,EXPRESS,10.72,13.4
ORD000388,CUST00941,2026-05-11 18:02:00,EAST,STANDARD,2.02,22.2
ORD000389,CUST00530,2026-03-16 10:58:00,WEST,STANDARD,10.23,38.7
ORD000390,CUST01200,2026-01-09 12:51:00,NORTH,STANDARD,12.67,35.5
ORD000391,CUST00782,2026-03-14 04:16:00,NORTH,STANDARD,13.43,17.2
ORD000392,CUST00765,2026-01-03 06:42:00,CENTRAL,EXPRESS,3.71,6.0
ORD000393,CUST00175,2026-02-25 17:12:00,SOUTH,EXPRESS,22.61,41.9
ORD000394,CUST00398,2026-01-22 02:47:00,SOUTH,EXPRESS,14.27,7.5
ORD000395,CUST00150,2026-02-23 03:52:00,NORTH,STANDARD,5.1,70.1
ORD000396,CUST00397,2026-02-28 02:25:00,WEST,STANDARD,15.49,37.4
ORD000397,CUST00648,2026-03-20 05:18:00,SOUTH,STANDARD,6.31,27.4
ORD000398,CUST00983,2026-03-26 12:12:00,WEST,STANDARD,7.78,66.6
ORD000399,CUST01104,2026-02-06 00:13:00,EAST,EXPRESS,15.74,87.6
ORD000400,CUST00076,2026-04-11 15:57:00,EAST,STANDARD,24.97,57.2
ORD000401,CUST00596,2026-01-25 14:56:00,WEST,STANDARD,2.45,44.3
ORD000402,CUST00327,2026-02-02 20:41:00,CENTRAL,PRIORITY,16.55,116.2
ORD000403,CUST00999,2026-02-12 10:31:00,NORTH,STANDARD,6.0,80.6
ORD000404,CUST00082,2026-04-29 07:26:00,EAST,STANDARD,24.22,76.4
ORD000405,CUST01168,2026-02-01 21:33:00,WEST,EXPRESS,9.26,78.7
ORD000406,CUST00707,2026-03-30 21:07:00,WEST,EXPRESS,0.36,106.0
ORD000407,CUST01054,2026-04-28 09:23:00,EAST,STANDARD,4.84,44.1
ORD000408,CUST00981,2026-03-29 10:52:00,SOUTH,STANDARD,16.25,49.9
ORD000409,CUST00276,2026-04-25 20:30:00,CENTRAL,STANDARD,14.39,7.7
ORD000410,CUST00039,2026-05-12 05:45:00,EAST,PRIORITY,5.57,73.2
ORD000411,CUST00842,2026-04-20 15:06:00,SOUTH,EXPRESS,20.55,22.6
ORD000412,CUST00141,2026-02-12 02:04:00,WEST,STANDARD,2.89,25.1
ORD000413,CUST00364,2026-03-28 21:06:00,CENTRAL,STANDARD,21.97,64.2
ORD000414,CUST00003,2026-05-22 07:27:00,WEST,STANDARD,9.39,6.2
ORD000415,CUST00781,2026-03-06 01:26:00,CENTRAL,EXPRESS,22.71,100.6
ORD000416,CUST00172,2026-02-21 19:36:00,CENTRAL,EXPRESS,10.33,23.5
ORD000417,CUST00769,2026-04-30 09:45:00,SOUTH,EXPRESS,8.03,44.1
ORD000418,CUST01157,2026-03-08 19:31:00,CENTRAL,STANDARD,17.08,90.8
ORD000419,CUST01146,2026-04-12 06:26:00,WEST,STANDARD,7.8,42.0
ORD000420,CUST00332,2026-01-19 12:07:00,SOUTH,STANDARD,19.69,96.3
ORD000421,CUST00011,2026-05-27 16:20:00,NORTH,EXPRESS,11.9,72.4
ORD000422,CUST00788,2026-03-15 04:26:00,CENTRAL,EXPRESS,7.3,115.7
ORD000423,CUST00900,2026-01-03 04:47:00,SOUTH,EXPRESS,23.28,62.7
ORD000424,CUST00348,2026-05-03 22:51:00,NORTH,STANDARD,16.44,117.1
ORD000425,CUST00810,2026-03-16 01:26:00,CENTRAL,STANDARD,0.58,84.7
ORD000426,CUST00567,2026-02-11 10:42:00,CENTRAL,PRIORITY,11.48,49.1
ORD000427,CUST01037,2026-01-20 15:09:00,CENTRAL,STANDARD,7.5,113.7
ORD000428,CUST01154,2026-03-30 07:00:00,SOUTH,EXPRESS,24.04,55.6
ORD000429,CUST00529,2026-01-13 13:08:00,WEST,EXPRESS,24.86,81.6
ORD000430,CUST00540,2026-02-15 10:39:00,EAST,STANDARD,16.91,98.7
ORD000431,CUST00725,2026-02-10 00:55:00,CENTRAL,STANDARD,23.69,82.3
ORD000432,CUST00544,2026-02-07 21:25:00,SOUTH,STANDARD,6.39,74.6
ORD000433,CUST01009,2026-04-22 23:51:00,NORTH,EXPRESS,13.63,6.0
ORD000434,CUST01177,2026-02-20 06:19:00,WEST,STANDARD,19.15,61.8
ORD000435,CUST00111,2026-04-06 22:58:00,WEST,STANDARD,13.61,60.8
ORD000436,CUST00018,2026-01-03 09:38:00,SOUTH,STANDARD,2.7,44.0
ORD000437,CUST00486,2026-02-19 07:03:00,WEST,PRIORITY,8.71,22.9
ORD000438,CUST00924,2026-02-02 23:56:00,CENTRAL,STANDARD,14.48,28.2
ORD000439,CUST00886,2026-03-11 14:06:00,SOUTH,STANDARD,23.99,18.8
ORD000440,CUST01059,2026-04-08 11:00:00,EAST,EXPRESS,7.64,67.9
ORD000441,CUST00335,2026-01-12 04:18:00,SOUTH,EXPRESS,12.02,76.0
ORD000442,CUST00528,2026-03-04 21:34:00,NORTH,STANDARD,8.91,81.9
ORD000443,CUST00358,2026-05-23 07:13:00,EAST,STANDARD,16.9,59.0
ORD000444,CUST00344,2026-04-27 20:44:00,EAST,STANDARD,15.39,49.2
ORD000445,CUST00468,2026-02-27 07:37:00,EAST,EXPRESS,17.82,73.0
ORD000446,CUST00923,2026-03-17 14:44:00,SOUTH,STANDARD,0.77,87.6
ORD000447,CUST00814,2026-01-20 00:03:00,NORTH,STANDARD,21.99,66.3
ORD000448,CUST00173,2026-04-30 11:00:00,WEST,STANDARD,6.34,34.8
ORD000449,CUST00059,2026-01-07 15:35:00,EAST,EXPRESS,8.26,57.7
ORD000450,CUST01105,2026-02-02 11:29:00,CENTRAL,STANDARD,15.85,76.7
ORD000451,CUST00635,2026-03-05 10:48:00,WEST,STANDARD,20.16,53.6
ORD000452,CUST00280,2026-03-04 20:27:00,EAST,STANDARD,0.41,110.7
ORD000453,CUST00600,2026-04-19 22:20:00,SOUTH,EXPRESS,13.8,23.4
ORD000454,CUST00799,2026-03-11 03:04:00,SOUTH,STANDARD,10.67,29.5
ORD000455,CUST00551,2026-03-17 10:00:00,SOUTH,EXPRESS,4.72,35.5
ORD000456,CUST00102,2026-04-08 15:19:00,NORTH,STANDARD,2.74,33.0
ORD000457,CUST00309,2026-01-03 22:20:00,WEST,STANDARD,10.62,94.5
ORD000458,CUST00300,2026-01-11 10:50:00,EAST,EXPRESS,1.97,56.9
ORD000459,CUST00250,2026-05-21 02:04:00,SOUTH,STANDARD,24.38,30.4
ORD000460,CUST00969,2026-03-13 02:06:00,EAST,PRIORITY,4.13,87.7
ORD000461,CUST00612,2026-02-06 10:14:00,EAST,EXPRESS,21.62,26.9
ORD000462,CUST00566,2026-04-17 16:34:00,NORTH,STANDARD,6.23,116.3
ORD000463,CUST00761,2026-05-21 13:39:00,NORTH,STANDARD,12.6,82.6
ORD000464,CUST00220,2026-01-24 03:44:00,WEST,STANDARD,24.55,94.8
ORD000465,CUST00044,2026-05-06 17:22:00,WEST,STANDARD,3.54,107.9
ORD000466,CUST01161,2026-02-04 05:23:00,CENTRAL,STANDARD,18.36,33.8
ORD000467,CUST00318,2026-03-24 01:23:00,EAST,EXPRESS,13.63,55.0
ORD000468,CUST00746,2026-05-22 12:28:00,CENTRAL,STANDARD,18.08,79.3
ORD000469,CUST01019,2026-05-20 15:32:00,CENTRAL,STANDARD,7.22,49.8
ORD000470,CUST00266,2026-02-02 18:29:00,NORTH,STANDARD,12.24,12.8
ORD000471,CUST01077,2026-04-24 20:10:00,CENTRAL,STANDARD,9.29,73.1
ORD000472,CUST00959,2026-05-27 01:42:00,NORTH,STANDARD,18.64,107.0
ORD000473,CUST01084,2026-01-08 15:36:00,NORTH,EXPRESS,2.13,26.7
ORD000474,CUST01078,2026-04-30 19:56:00,SOUTH,STANDARD,23.7,67.5
ORD000475,CUST01181,2026-03-07 09:57:00,WEST,EXPRESS,10.79,13.4
ORD000476,CUST00908,2026-03-06 09:19:00,EAST,STANDARD,24.92,101.5
ORD000477,CUST00493,2026-04-13 18:25:00,CENTRAL,STANDARD,19.19,111.2
ORD000478,CUST00071,2026-02-22 00:55:00,CENTRAL,STANDARD,3.55,106.9
ORD000479,CUST00645,2026-01-05 04:48:00,EAST,PRIORITY,12.88,68.9
ORD000480,CUST00543,2026-03-09 01:48:00,CENTRAL,STANDARD,6.55,36.7
ORD000481,CUST00159,2026-05-12 23:22:00,EAST,EXPRESS,4.49,99.3
ORD000482,CUST00782,2026-01-15 12:52:00,NORTH,PRIORITY,8.49,105.7
ORD000483,CUST00024,2026-04-26 15:29:00,WEST,STANDARD,13.2,39.0
ORD000484,CUST00805,2026-03-23 08:55:00,CENTRAL,STANDARD,2.43,52.4
ORD000485,CUST00170,2026-03-28 21:02:00,CENTRAL,EXPRESS,13.79,32.2
ORD000486,CUST00406,2026-03-31 01:29:00,WEST,EXPRESS,5.06,74.3
ORD000487,CUST00546,2026-05-22 15:46:00,WEST,STANDARD,23.12,11.7
ORD000488,CUST00050,2026-05-21 08:47:00,EAST,STANDARD,8.87,98.8
ORD000489,CUST00479,2026-02-06 14:26:00,EAST,STANDARD,18.27,11.2
ORD000490,CUST00029,2026-03-04 17:46:00,NORTH,STANDARD,11.89,40.5
ORD000491,CUST01072,2026-05-17 20:21:00,EAST,STANDARD,15.65,119.1
ORD000492,CUST00582,2026-02-06 18:51:00,CENTRAL,STANDARD,11.73,113.5
ORD000493,CUST00738,2026-01-20 21:23:00,NORTH,STANDARD,22.11,47.0
ORD000494,CUST00382,2026-02-06 10:53:00,CENTRAL,PRIORITY,14.11,85.8
ORD000495,CUST00684,2026-03-31 10:32:00,WEST,EXPRESS,0.66,82.4
ORD000496,CUST00528,2026-03-12 17:34:00,NORTH,PRIORITY,23.74,27.8
ORD000497,CUST00180,2026-05-14 02:56:00,WEST,STANDARD,17.01,104.9
ORD000498,CUST00675,2026-03-24 00:27:00,CENTRAL,STANDARD,16.38,70.1
ORD000499,CUST00277,2026-03-20 12:58:00,SOUTH,EXPRESS,14.21,19.8
ORD000500,CUST00061,2026-05-20 14:14:00,EAST,EXPRESS,10.47,49.9
ORD000501,CUST00219,2026-01-25 04:43:00,SOUTH,STANDARD,24.65,74.4
ORD000502,CUST00163,2026-05-06 12:32:00,WEST,STANDARD,21.18,56.8
ORD000503,CUST00971,2026-01-26 06:48:00,SOUTH,STANDARD,1.0,92.0
ORD000504,CUST00419,2026-01-13 06:57:00,SOUTH,PRIORITY,24.64,104.2
ORD000505,CUST00876,2026-03-15 22:53:00,NORTH,EXPRESS,20.64,86.7
ORD000506,CUST00087,2026-02-14 23:34:00,CENTRAL,STANDARD,24.6,5.7
ORD000507,CUST00901,2026-03-14 17:03:00,EAST,EXPRESS,7.29,20.8
ORD000508,CUST00926,2026-01-17 17:08:00,CENTRAL,STANDARD,19.51,112.6
ORD000509,CUST00663,2026-03-24 07:57:00,NORTH,STANDARD,14.84,85.8
ORD000510,CUST00336,2026-05-12 00:37:00,NORTH,STANDARD,17.71,76.5
ORD000511,CUST00328,2026-03-11 04:28:00,CENTRAL,STANDARD,19.25,109.6
ORD000512,CUST00860,2026-02-26 07:56:00,EAST,EXPRESS,24.03,35.4
ORD000513,CUST00008,2026-04-24 14:00:00,EAST,STANDARD,12.54,60.3
ORD000514,CUST00840,2026-03-22 16:34:00,NORTH,EXPRESS,0.36,106.0
ORD000515,CUST00304,2026-01-11 06:34:00,EAST,STANDARD,21.37,80.4
ORD000516,CUST00366,2026-01-30 14:53:00,EAST,EXPRESS,17.35,71.8
ORD000517,CUST00074,2026-01-18 04:52:00,EAST,STANDARD,22.46,98.6
ORD000518,CUST00563,2026-03-02 04:20:00,CENTRAL,STANDARD,5.4,25.9
ORD000519,CUST00180,2026-03-30 07:09:00,CENTRAL,PRIORITY,24.66,35.2
ORD000520,CUST00266,2026-04-23 01:52:00,CENTRAL,STANDARD,18.28,60.2
ORD000521,CUST00397,2026-01-01 12:54:00,NORTH,STANDARD,15.71,15.0
ORD000522,CUST00435,2026-01-03 07:21:00,SOUTH,EXPRESS,6.51,9.1
ORD000523,CUST00683,2026-03-04 09:25:00,WEST,EXPRESS,15.48,4.5
ORD000524,CUST00972,2026-05-26 09:15:00,NORTH,EXPRESS,12.14,75.6
ORD000525,CUST00115,2026-04-06 02:36:00,EAST,STANDARD,17.02,67.1
ORD000526,CUST00725,2026-01-13 07:17:00,SOUTH,STANDARD,0.97,118.1
ORD000527,CUST00384,2026-04-19 14:25:00,NORTH,EXPRESS,18.84,84.9
ORD000528,CUST00762,2026-03-24 12:24:00,EAST,STANDARD,7.7,14.4
ORD000529,CUST01037,2026-01-05 18:56:00,WEST,PRIORITY,4.02,41.5
ORD000530,CUST01058,2026-05-04 10:37:00,SOUTH,STANDARD,1.11,47.1
ORD000531,CUST00091,2026-05-06 07:46:00,CENTRAL,EXPRESS,8.47,106.8
ORD000532,CUST00411,2026-02-05 07:14:00,EAST,STANDARD,8.11,53.5
ORD000533,CUST00561,2026-01-22 02:05:00,NORTH,PRIORITY,14.08,13.2
ORD000534,CUST00581,2026-04-15 18:12:00,SOUTH,STANDARD,7.92,107.2
ORD000535,CUST00060,2026-03-27 22:40:00,NORTH,STANDARD,1.53,51.7
ORD000536,CUST01093,2026-01-15 13:10:00,WEST,STANDARD,2.5,96.5
ORD000537,CUST00954,2026-03-27 21:50:00,SOUTH,PRIORITY,3.76,107.6
ORD000538,CUST00666,2026-03-24 18:25:00,WEST,STANDARD,11.99,42.8
ORD000539,CUST01177,2026-01-24 10:35:00,CENTRAL,STANDARD,20.48,95.8
ORD000540,CUST00489,2026-04-24 06:38:00,SOUTH,STANDARD,24.35,46.7
ORD000541,CUST00892,2026-04-14 12:11:00,EAST,STANDARD,6.06,79.9
ORD000542,CUST00912,2026-02-02 07:42:00,EAST,PRIORITY,1.93,13.9
ORD000543,CUST00126,2026-01-17 17:32:00,SOUTH,EXPRESS,22.2,108.5
ORD000544,CUST01184,2026-03-23 15:40:00,SOUTH,STANDARD,21.96,36.7
ORD000545,CUST00183,2026-04-17 07:58:00,NORTH,EXPRESS,12.86,101.9
ORD000546,CUST01147,2026-05-30 15:55:00,EAST,STANDARD,7.2,4.7
ORD000547,CUST00784,2026-03-16 03:59:00,WEST,STANDARD,5.44,21.6
ORD000548,CUST00855,2026-01-29 08:00:00,EAST,PRIORITY,16.82,17.0
ORD000549,CUST00895,2026-01-25 23:12:00,NORTH,STANDARD,20.19,103.4
ORD000550,CUST00922,2026-03-12 06:50:00,EAST,STANDARD,10.73,1.9
ORD000551,CUST00552,2026-03-17 00:58:00,CENTRAL,STANDARD,1.03,5.5
ORD000552,CUST01079,2026-05-17 21:20:00,EAST,STANDARD,2.14,106.9
ORD000553,CUST01105,2026-05-26 12:56:00,CENTRAL,STANDARD,1.51,41.9
ORD000554,CUST00679,2026-03-18 21:26:00,EAST,PRIORITY,20.0,35.4
ORD000555,CUST00126,2026-04-25 19:27:00,WEST,STANDARD,14.41,79.1
ORD000556,CUST00570,2026-02-16 03:13:00,SOUTH,EXPRESS,7.03,31.6
ORD000557,CUST00915,2026-03-09 13:32:00,SOUTH,STANDARD,17.58,58.7
ORD000558,CUST00316,2026-04-01 12:49:00,WEST,EXPRESS,6.1,53.4
ORD000559,CUST00112,2026-04-28 04:04:00,EAST,EXPRESS,3.08,20.9
ORD000560,CUST01091,2026-02-12 18:52:00,WEST,EXPRESS,9.87,32.3
ORD000561,CUST00920,2026-03-11 19:00:00,EAST,PRIORITY,17.14,5.9
ORD000562,CUST00202,2026-02-16 17:36:00,CENTRAL,STANDARD,19.37,90.1
ORD000563,CUST00369,2026-02-27 06:41:00,CENTRAL,STANDARD,0.41,9.1
ORD000564,CUST00581,2026-02-16 02:33:00,SOUTH,STANDARD,15.56,7.8
ORD000565,CUST00246,2026-01-16 23:25:00,CENTRAL,STANDARD,16.48,108.1
ORD000566,CUST00156,2026-04-27 12:52:00,WEST,PRIORITY,7.05,51.8
ORD000567,CUST00568,2026-05-22 17:13:00,NORTH,STANDARD,8.45,8.1
ORD000568,CUST00805,2026-02-02 17:37:00,WEST,STANDARD,13.61,52.3
ORD000569,CUST00212,2026-01-07 14:18:00,NORTH,STANDARD,18.24,93.5
ORD000570,CUST00546,2026-01-28 20:22:00,EAST,PRIORITY,14.45,62.3
ORD000571,CUST00144,2026-04-09 13:51:00,SOUTH,STANDARD,23.86,98.3
ORD000572,CUST00621,2026-03-15 04:18:00,NORTH,EXPRESS,23.98,11.8
ORD000573,CUST00594,2026-04-29 04:14:00,SOUTH,STANDARD,1.18,46.7
ORD000574,CUST00736,2026-03-30 19:33:00,NORTH,EXPRESS,11.06,23.5
ORD000575,CUST01002,2026-03-13 00:33:00,NORTH,EXPRESS,16.16,60.5
ORD000576,CUST00088,2026-03-16 01:41:00,NORTH,STANDARD,16.42,63.3
ORD000577,CUST00148,2026-01-07 23:07:00,SOUTH,STANDARD,0.67,109.0
ORD000578,CUST00630,2026-05-30 15:51:00,NORTH,STANDARD,4.43,71.3
ORD000579,CUST00130,2026-05-27 16:42:00,SOUTH,STANDARD,20.33,117.9
ORD000580,CUST00437,2026-05-20 08:57:00,NORTH,STANDARD,8.52,15.4
ORD000581,CUST01134,2026-01-31 06:55:00,WEST,STANDARD,14.63,16.9
ORD000582,CUST00015,2026-02-02 21:52:00,NORTH,EXPRESS,14.92,34.8
ORD000583,CUST00555,2026-04-06 11:24:00,WEST,STANDARD,23.46,73.7
ORD000584,CUST00617,2026-03-05 13:47:00,WEST,STANDARD,6.04,15.0
ORD000585,CUST01106,2026-04-03 15:28:00,SOUTH,STANDARD,15.74,25.8
ORD000586,CUST00972,2026-04-01 19:40:00,SOUTH,STANDARD,23.08,7.4
ORD000587,CUST00515,2026-03-03 02:33:00,CENTRAL,EXPRESS,19.01,6.2
ORD000588,CUST00482,2026-05-12 13:51:00,WEST,STANDARD,8.28,24.7
ORD000589,CUST00467,2026-01-19 02:26:00,SOUTH,EXPRESS,21.77,45.7
ORD000590,CUST00443,2026-04-22 04:39:00,WEST,STANDARD,9.46,55.5
ORD000591,CUST00688,2026-01-24 09:47:00,NORTH,EXPRESS,1.68,17.2
ORD000592,CUST00605,2026-04-21 03:19:00,SOUTH,EXPRESS,16.02,73.8
ORD000593,CUST01069,2026-03-31 07:24:00,SOUTH,STANDARD,20.96,34.2
ORD000594,CUST00306,2026-04-15 16:32:00,NORTH,STANDARD,1.3,119.0
ORD000595,CUST00808,2026-03-29 11:57:00,NORTH,STANDARD,6.16,67.5
ORD000596,CUST00186,2026-01-04 03:35:00,WEST,EXPRESS,4.21,55.7
ORD000597,CUST00284,2026-05-09 06:02:00,WEST,STANDARD,21.81,75.6
ORD000598,CUST00553,2026-05-08 07:50:00,CENTRAL,STANDARD,19.9,94.7
ORD000599,CUST01055,2026-05-04 01:36:00,EAST,EXPRESS,2.95,44.5
ORD000600,CUST00138,2026-04-13 07:59:00,SOUTH,STANDARD,8.51,65.2
ORD000601,CUST00657,2026-03-06 11:01:00,EAST,STANDARD,10.69,7.5
ORD000602,CUST00963,2026-05-10 11:16:00,CENTRAL,EXPRESS,13.41,35.8
ORD000603,CUST00386,2026-03-25 14:28:00,NORTH,STANDARD,22.47,35.3
ORD000604,CUST00309,2026-02-07 10:24:00,CENTRAL,PRIORITY,0.76,50.6
ORD000605,CUST00861,2026-03-23 01:15:00,NORTH,STANDARD,1.76,104.7
ORD000606,CUST00996,2026-04-19 06:25:00,CENTRAL,EXPRESS,11.24,37.2
ORD000607,CUST00465,2026-03-30 09:41:00,EAST,PRIORITY,19.29,6.6
ORD000608,CUST01097,2026-02-22 04:15:00,SOUTH,PRIORITY,21.02,83.5
ORD000609,CUST00085,2026-02-27 21:21:00,CENTRAL,STANDARD,6.66,23.0
ORD000610,CUST00919,2026-04-09 12:42:00,SOUTH,STANDARD,3.21,4.0
ORD000611,CUST00320,2026-01-02 00:45:00,CENTRAL,PRIORITY,8.42,84.9
ORD000612,CUST00906,2026-03-03 21:44:00,NORTH,EXPRESS,22.52,17.6
ORD000613,CUST00823,2026-04-23 15:59:00,SOUTH,STANDARD,2.49,7.5
ORD000614,CUST00913,2026-05-04 12:08:00,NORTH,PRIORITY,9.98,59.4
ORD000615,CUST00815,2026-01-28 04:23:00,WEST,STANDARD,9.45,34.9
ORD000616,CUST00910,2026-05-16 05:47:00,WEST,EXPRESS,7.36,96.9
ORD000617,CUST00295,2026-02-08 01:49:00,EAST,STANDARD,21.71,118.4
ORD000618,CUST00849,2026-02-02 02:07:00,CENTRAL,STANDARD,14.28,109.9
ORD000619,CUST01135,2026-03-31 13:24:00,NORTH,EXPRESS,7.69,70.6
ORD000620,CUST00615,2026-04-27 20:37:00,WEST,STANDARD,16.71,35.2
ORD000621,CUST00059,2026-01-22 23:28:00,EAST,STANDARD,24.27,72.3
ORD000622,CUST00975,2026-05-07 15:12:00,NORTH,STANDARD,18.38,3.1
